,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,color
Foxm1,47.4423993729999,0.0589940987794561,0.289240257465022,0.203962267550499,0.838382985186644,0.0981364862382501,#BEBEBEB2
Itfg2,547.718722781342,-0.0434427181594058,0.0941215136047523,-0.461559918615804,0.644396943286418,0.0958633998152022,#BEBEBEB2
Nrip2,778.704156531586,0.0278386751652285,0.0986850163851705,0.28209627139923,0.77786969217233,0.0976311827609725,#BEBEBEB2
Tulp3,763.343464787157,-0.0185206840266758,0.0723204874933764,-0.256091802870826,0.797879951349451,0.0977839177698934,#BEBEBEB2
Gtf2h4,275.249264131478,0.166119634959483,0.12354888710872,1.34456601631144,0.178765424048324,0.0807797631885448,#BEBEBEB2
Tubb5,21131.8470174964,-0.012878595342037,0.0572970925476519,-0.22476874077557,0.822159185107111,0.0979928483425244,#BEBEBEB2
Ell2,668.820638035809,0.19631968178099,0.0925083761443395,2.12218276834386,0.0338223930046984,0.0512600555141533,#BEBEBEB2
Jup,5370.10775827534,0.0596671793713811,0.0687120287454977,0.868365851812967,0.385194082717261,0.0906860930896171,#BEBEBEB2
Fkbp10,205.080390667769,0.305913987402853,0.15969674255623,1.91559315804541,0.0554169011314728,0.0617269364906039,#BEBEBEB2
Nom1,689.999364475346,0.0781425311772162,0.0718993207145725,1.08683267658992,0.277110763718739,0.0872062163162308,#BEBEBEB2
Ergic1,1583.70261823153,0.00137777121242399,0.0673796711630972,0.020447876765219,0.983686091685855,0.0999146064048841,#BEBEBEB2
Tcea3,56.6694782666613,-0.0930368557141012,0.233420364348545,-0.398580714984995,0.690202173800541,0.0964047437258928,#BEBEBEB2
Ifrd1,319.772143570614,0.118043677914597,0.116307256051164,1.01492960905783,0.31013938285988,0.0881927161111748,#BEBEBEB2
Stk38l,1077.92112656778,-0.0302170567659303,0.0641792667662511,-0.470822717186604,0.637767340430269,0.0957611871030444,#BEBEBEB2
Brpf1,497.598523391181,0.0035343133054427,0.081697386205862,0.043261032813668,0.965493453433673,0.0998544443126033,#BEBEBEB2
Akr1b3,737.325191685441,-0.172425594187664,0.0884312289968598,-1.9498269575535,0.0511967473507854,0.0596863165525204,#BEBEBEB2
Gstt1,272.499843064804,-0.195099740073768,0.130755690010491,-1.49209369059285,0.135674585695496,0.07614716146514,#BEBEBEB2
Gstt3,32.0679380180928,-0.268258413512505,0.303868406154968,-0.882811138238889,0.377338321507645,0.0905141288454397,#BEBEBEB2
Marveld3,46.4730328370373,0.514706664709098,0.271250366626468,1.89753352635238,0.0577575582740862,0.0620671694826571,#BEBEBEB2
Ddx18,382.149724818344,-0.0552818890979628,0.108798267232365,-0.508113690633465,0.611373614579638,0.0954646350536939,#BEBEBEB2
Ubl3,3645.14329774652,-0.0097568245878574,0.0468479751164664,-0.20826566278695,0.83502154090887,0.0981364862382501,#BEBEBEB2
Gramd3,88.1883828867716,0.310570607179369,0.205051159833241,1.51460058763843,0.129873583302148,0.0754728596859146,#BEBEBEB2
Eef1e1,428.176999686375,0.0294321121521215,0.113330924274045,0.259700627526446,0.795094708549024,0.0977829336037683,#BEBEBEB2
Akt1,4630.76938246027,0.00828931700095963,0.0410565636761532,0.201899921930736,0.839994963109076,0.0981940154610572,#BEBEBEB2
Il16,964.180118400392,0.00310574096759482,0.122715560314698,0.0253084528125878,0.979808931722419,0.0999024929120249,#BEBEBEB2
Tcirg1,461.588132815901,-0.060348177935407,0.11610036719978,-0.519793170262439,0.603207740075255,0.0953644716164735,#BEBEBEB2
Naglu,314.508474959596,0.161002049079442,0.130512001792013,1.23361872370956,0.217345012645499,0.0839813029476803,#BEBEBEB2
Coasy,899.741751986414,-0.052768508674073,0.0726992403649337,-0.725846768263149,0.467932712561568,0.0931286241050734,#BEBEBEB2
Smo,803.079732238076,-0.102423109858177,0.0928089503603433,-1.10359086554158,0.269770655389548,0.0869445337130795,#BEBEBEB2
Tspan33,58.894367762891,-0.0211500080166662,0.239025553004848,-0.088484296974881,0.929491764580265,0.0994850289215016,#BEBEBEB2
Crnkl1,452.542620279143,-0.0793979628808535,0.0984956240706477,-0.806106500974134,0.420181443449678,0.091920886237431,#BEBEBEB2
Rin2,689.583218120011,-0.0775255422102257,0.0819490713140494,-0.94602099776248,0.344137876455092,0.0893804771312501,#BEBEBEB2
Folh1,790.501816514285,0.106022707101653,0.0753153723185037,1.40771669631121,0.159214975857788,0.0783276132914852,#BEBEBEB2
Chordc1,1475.32921078296,-0.0733794859440064,0.0952676615984384,-0.770245482179539,0.441154288994502,0.092500123566924,#BEBEBEB2
Rtcb,2033.30615467653,0.10332282344179,0.0520259994743786,1.98598440175424,0.0470350559255391,0.0579629289817881,#BEBEBEB2
Pwp1,446.988210528062,0.0345067298099899,0.0854593091363346,0.403779648568662,0.686374763327684,0.0964047437258928,#BEBEBEB2
Fbxo7,927.541091427545,-0.0124011056919759,0.0624421098958602,-0.198601644189445,0.842574367355049,0.09824511719106,#BEBEBEB2
Capns1,11578.6908921899,-0.0485799813111756,0.0611083707018127,-0.794980798100947,0.426624671943281,0.0920543348744029,#BEBEBEB2
Lrp3,1941.60363213459,-0.0255760960158736,0.0699574300826975,-0.365595133864119,0.71466720672186,0.0968280060690672,#BEBEBEB2
Clpb,1034.23505450084,0.015382318842303,0.0638325538390278,0.240979216985332,0.809571224373427,0.0979882413346126,#BEBEBEB2
Sept7,4957.94714935013,-0.00192217438152614,0.0475786242503679,-0.0403999571616718,0.967774264402812,0.0998544443126033,#BEBEBEB2
Zdhhc4,570.290669748913,0.0385342108386511,0.104882514440372,0.367403575746258,0.713318004762018,0.0968235334909517,#BEBEBEB2
Rac1,6700.19612662328,0.0374114526226283,0.0325767322270605,1.14841023224398,0.250799251589363,0.085810801854235,#BEBEBEB2
Nup214,715.934095127897,-0.073422172007489,0.0816760031048972,-0.89894423351241,0.368682365384029,0.0905141288454397,#BEBEBEB2
Aif1l,1337.91355499345,0.221347725671195,0.0970074891019399,2.28175914787973,0.0225035638847674,0.046419689138925,#FF0000B2
Cpa3,31.2195076643319,-0.762344332659954,0.487846421837927,-1.56267279728706,0.118129575907674,0.0738971446748058,#BEBEBEB2
Ltbp1,155.474609844049,-0.147449288819733,0.238622713899857,-0.617918078333537,0.536629341392774,0.0945265977621048,#BEBEBEB2
Ugp2,1962.29881765159,-0.0748135229677985,0.0497983828232096,-1.50232836342087,0.133012327017945,0.0758194100822891,#BEBEBEB2
Kcnh6,663.113489354515,-0.0716490378139174,0.0864583448988589,-0.828711651810293,0.407267590900877,0.0915103774273504,#BEBEBEB2
Trmt1,964.48376461846,0.0864039816322094,0.0704982205851035,1.22561932648931,0.220341961523017,0.0840309100198647,#BEBEBEB2
Nacc1,2983.89524981603,-0.00233413772042269,0.0452984604666296,-0.0515279701865849,0.958904814464521,0.0998231696586013,#BEBEBEB2
Nfix,868.885366957863,-0.00081745836801419,0.0815985449952074,-0.01001805078831,0.992006885646839,0.0999432745036752,#BEBEBEB2
Slc1a5,883.440934834368,0.0236306940235307,0.114094384586845,0.207115311670259,0.835919804376414,0.0981364862382501,#BEBEBEB2
Uba1,9986.83317428033,0.0157862729831633,0.0581722299473359,0.271371288284029,0.786105482408463,0.097703974274148,#BEBEBEB2
Vwf,778.626393704147,0.435676301029351,0.187109783475359,2.32845280955993,0.0198880722693869,0.043805854097209,#FF0000B2
Siae,611.012818906145,-0.145275235974972,0.075125394453239,-1.93377002586518,0.0531414096877226,0.0605303945407167,#BEBEBEB2
Vsig2,23.9744066910693,-0.0802043370859093,0.30707974734146,-0.261184066289873,0.793950565033979,0.0977819909689975,#BEBEBEB2
Esam,427.415480263292,0.339104616666042,0.101077490402208,3.35489746843412,0.000793944055245983,0.0116917250323945,#FF0000B2
Spa17,64.4967076230667,0.142950695618404,0.230821811393537,0.619311904517907,0.53571090354183,0.0944656512009531,#BEBEBEB2
Fam50a,521.414729538259,0.130567728269877,0.0949714870465976,1.37480977007145,0.169190428360408,0.0794235643766911,#BEBEBEB2
Emd,596.970731164366,0.0633102900259097,0.0741030727205321,0.8543544511936,0.392908625412549,0.0910549114164447,#BEBEBEB2
Taco1,295.929781914438,0.0343630955701335,0.11638577749081,0.295251673451653,0.767801630701531,0.0976311827609725,#BEBEBEB2
Grik3,1006.41608335844,-0.100551554695025,0.0899395488081056,-1.11799042832159,0.263571081385617,0.0864505976827067,#BEBEBEB2
Gria3,769.114835590847,0.0802597252642215,0.0843799395195444,0.951170689635675,0.341517734803589,0.089275353611817,#BEBEBEB2
Npas1,38.0265093931134,0.0558451765474348,0.272767706130715,0.204735294143189,0.837778943712546,0.0981364862382501,#BEBEBEB2
Sipa1l2,1467.71456740358,-0.0323672246111898,0.0735278950609898,-0.440203334861441,0.659789844617624,0.0960705601957408,#BEBEBEB2
Ap4e1,409.918859008727,-0.163635926705221,0.100489239512569,-1.6283925273885,0.103441681103655,0.0724031862789667,#BEBEBEB2
Blvra,536.002780095238,0.179986576182543,0.0843603157761686,2.13354554836065,0.0328799993595607,0.0509086206868047,#BEBEBEB2
Pdzd4,1162.42043113652,-0.019002342394239,0.0667819765312865,-0.284542976731703,0.775994303798746,0.0976311827609725,#BEBEBEB2
Srpk3,165.012549265463,0.192845300619254,0.166317414407999,1.15950155493747,0.246251803081409,0.0855032675503701,#BEBEBEB2
Idh3g,1951.28768071486,-0.0941584307260049,0.0674792979722601,-1.39536766912887,0.162904995639766,0.0787035604529596,#BEBEBEB2
Pnck,215.629824810686,-0.251551720832933,0.153278625562548,-1.64114024319903,0.100768306668979,0.0721294390025629,#BEBEBEB2
Ssr4,662.002382264463,0.11535189693843,0.0891407664621199,1.29404201373396,0.195650909038113,0.0818390846221562,#BEBEBEB2
Bcap31,2205.91426641869,-0.050422179933898,0.0582923120133358,-0.864988506929743,0.38704509695549,0.0908265911089854,#BEBEBEB2
Fam98a,1514.23300789197,0.000632434201686129,0.0514960719046912,0.0122812124943556,0.990201256484543,0.0999432745036752,#BEBEBEB2
Ltbp2,299.299369564139,0.142289088492518,0.140886229071105,1.00995739207915,0.312515704030171,0.0883509432533072,#BEBEBEB2
Kmt2a,2339.41668117687,-0.080921395257585,0.0810586778799631,-0.998306379699638,0.31813081498152,0.0884508797485953,#BEBEBEB2
Ift46,784.051457026334,-0.150966063291736,0.0854062083427413,-1.76762399620761,0.0771237836664724,0.0678451992315214,#BEBEBEB2
Tmem25,2645.28577038423,-0.0940199848722327,0.0604774493403673,-1.55462880623632,0.1200344991205,0.0740255469240211,#BEBEBEB2
Trappc6a,208.727383024411,0.0689388737875005,0.116304873431451,0.592742778127283,0.553353307978371,0.0947994344866742,#BEBEBEB2
Supt6,3064.7827737067,-0.0139554472934822,0.0615046449888334,-0.226900704751908,0.82050095403309,0.0979928483425244,#BEBEBEB2
Spag5,42.5416470722904,-0.189021270913048,0.327406395550867,-0.577329195402602,0.563717094861409,0.0949547125892948,#BEBEBEB2
Unc119,773.818290255803,-0.00879492547990044,0.0798227831501825,-0.110180641826948,0.912266114376772,0.0994097167573163,#BEBEBEB2
Rab34,421.61066025533,0.0889458731483739,0.114455117856381,0.777124473018182,0.437085336498365,0.0924619428347017,#BEBEBEB2
Sdf2,821.977650363483,0.118545882986698,0.0846683598772913,1.40012022387708,0.161477319864389,0.078529648952926,#BEBEBEB2
Ccne1,243.25752682799,-0.148446677119631,0.117191101669849,-1.26670604682799,0.205260417069017,0.0828137765976232,#BEBEBEB2
Bbc3,133.757925712083,-0.0592895936199786,0.167522193496488,-0.353920829130151,0.72339821667736,0.0969349828222269,#BEBEBEB2
Psmc3,4508.83113963661,0.0128635412208668,0.044597565250258,0.2884359526957,0.773013050281423,0.0976311827609725,#BEBEBEB2
Acp2,1527.15405698081,0.0226748716752482,0.0600888193663093,0.377355919360293,0.705909120789736,0.0966734484277693,#BEBEBEB2
Rapsn,154.928953187852,0.246699399638046,0.180660758226956,1.36553948992137,0.17208355017258,0.0797880997723143,#BEBEBEB2
Slc39a13,767.120430735697,0.0171476525821611,0.0898864798732336,0.190770098087547,0.848705716678283,0.0982940981888052,#BEBEBEB2
Celf2,1838.57150634991,-0.0264109068074996,0.0653706438405834,-0.404017847398087,0.686199595016707,0.0964047437258928,#BEBEBEB2
Nr1h3,213.115384449268,0.159285184432494,0.135576478719573,1.17487329614129,0.240045410587139,0.0852315699876796,#BEBEBEB2
Ddb2,92.5576779426826,-0.0949132579906472,0.210492135518969,-0.450911183720182,0.652053562748872,0.0960313453815054,#BEBEBEB2
Spi1,69.0528412148831,0.158546633892425,0.269570846415206,0.588144586110858,0.556435248348602,0.0948107145535733,#BEBEBEB2
Sf3a1,1436.17441160326,0.0729647636366367,0.0550352628319248,1.3257820510364,0.184911899981917,0.0810863025471419,#BEBEBEB2
Stat6,2351.95666914108,-0.0406167224464265,0.050834390335158,-0.799000876741807,0.424289903615253,0.0920114378397531,#BEBEBEB2
Clgn,2367.81183840426,-0.138246258227632,0.0503568353565773,-2.74533253030514,0.00604496114289129,0.0278289631569609,#00FF00B2
Vrk3,508.843645669085,0.195663693850267,0.0891514357552334,2.1947340745859,0.0281826789475263,0.0482761686494424,#FF0000B2
Smg9,701.565491692369,0.098560886207394,0.0791721847380812,1.24489284378668,0.213171141754974,0.0835033520459972,#BEBEBEB2
Paxip1,677.840362521988,-0.0955646152677133,0.0666891617331701,-1.43298570238559,0.151861923325378,0.0780606326478346,#BEBEBEB2
Rmnd5a,3040.77832821036,-0.0563284266152844,0.0525020367057745,-1.07288078995779,0.283324606151107,0.0872103740068345,#BEBEBEB2
Mov10,123.371669865523,-0.16301412742009,0.159995571318657,-1.01886649784462,0.308266350674539,0.08806289933838,#BEBEBEB2
Ppm1j,2592.55206586516,-0.00878077508270092,0.0506220976410593,-0.173457353445956,0.862291946721875,0.0984437866693514,#BEBEBEB2
Rhoc,1048.84774593223,0.129300974659294,0.101583532241104,1.27285369790453,0.203069962211891,0.0826326532826356,#BEBEBEB2
Tead3,217.587504264757,0.182054428256023,0.156445274415765,1.16369400696758,0.24454803899201,0.0853207472196076,#BEBEBEB2
Ppard,519.527929173087,0.0795241919421353,0.0792084089147302,1.00398673615253,0.315385006880603,0.0884343681189352,#BEBEBEB2
Def6,564.619130380956,0.0395459003597423,0.0794597071906521,0.497684949490911,0.618706117826494,0.0955481334185828,#BEBEBEB2
Peg3,5047.99882913169,-0.0720140818414643,0.0608354845814199,-1.18375126518608,0.236511539049913,0.0850856861339717,#BEBEBEB2
Zim1,58.1868260624552,-0.270437824062692,0.2570033972792,-1.05227334317646,0.292674158120642,0.0877055256820481,#BEBEBEB2
Metrn,31.2003399864291,-0.156840793759102,0.288485451170101,-0.543669682900658,0.586668798499084,0.0952236071226918,#BEBEBEB2
Lmf1,484.760058016037,-0.0898636547789358,0.098815626699121,-0.909407325347006,0.363135156505925,0.0903184844813971,#BEBEBEB2
Narfl,458.130114712835,-0.0614769420309613,0.0801605801650153,-0.766922368880158,0.443127673157248,0.0925763994601615,#BEBEBEB2
Angptl4,672.758099390553,0.00848917939380495,0.199205644748646,0.0426151548291537,0.966008314658264,0.0998544443126033,#BEBEBEB2
Dbf4,27.2294187693823,0.482907625310564,0.365555362335847,1.32102459727263,0.186493162797717,0.0811843252129529,#BEBEBEB2
Daxx,463.951504536579,0.0697205611867773,0.0964143212289526,0.723134906703472,0.469597005441405,0.0931493113346575,#BEBEBEB2
Cd320,263.409311452109,-0.130321052006183,0.113802211489849,-1.14515394999865,0.252145390372021,0.0858271214177045,#BEBEBEB2
Ipo4,2079.6674871684,-0.0417868934821244,0.0737801008051103,-0.566370783261794,0.57114175171189,0.095101537987771,#BEBEBEB2
Tm9sf1,601.038288869887,0.00567551582342472,0.0815266656883568,0.0696154537353447,0.944499736480864,0.0996246239020791,#BEBEBEB2
Rec8,28.5127802220102,0.12627097587705,0.432548227809313,0.291923461382707,0.770345144828201,0.0976311827609725,#BEBEBEB2
Irf9,522.387241748708,-0.276598459580161,0.120024494321429,-2.30451676671448,0.0211936522550613,0.0450681482439667,#00FF00B2
Gmpr2,552.12209644192,0.0197137750195705,0.0874276296232935,0.225486783806364,0.821600605653441,0.0979928483425244,#BEBEBEB2
Mdp1,734.924442107021,0.0787263796926783,0.076330468312305,1.03138866344394,0.302358594913694,0.0878704228668966,#BEBEBEB2
Dhrs1,2400.75419207877,0.0265430706096598,0.0477532129752068,0.555838423342129,0.57832131607464,0.0951904943387345,#BEBEBEB2
Ncan,331.288368538491,-0.0402563672500938,0.103494712448164,-0.388970279716043,0.697298131897766,0.0964388003622888,#BEBEBEB2
Tmem161a,603.133025922429,0.0847702692789315,0.0856383312441125,0.989863628207484,0.322240779421654,0.0885031337893543,#BEBEBEB2
Armc6,693.897478188578,-0.0796698524727503,0.082873199221468,-0.961346408986129,0.336378020483036,0.0892200015998419,#BEBEBEB2
2310045N01Rik,468.268455673999,-0.0348222094005758,0.0842573460626165,-0.413283957160214,0.679398582368822,0.0963678528231009,#BEBEBEB2
Slc25a42,412.583221104392,-0.0283453338537373,0.0948403805974482,-0.298874104839895,0.765036105886762,0.0975947983071838,#BEBEBEB2
Snx9,647.80764762035,0.0247737017983572,0.0711154526238294,0.348358913348968,0.727570654716454,0.0969559542738388,#BEBEBEB2
Ranbp3,1213.28130954218,-0.0206148963925993,0.0623787405578092,-0.330479522482416,0.741037662962345,0.0972149622592068,#BEBEBEB2
Ndufa11,1618.65005854475,-0.0780819210128583,0.0742326266352383,-1.05185448167602,0.292866318383766,0.0877055256820481,#BEBEBEB2
Nr2f6,269.427876270793,-0.00923116870599954,0.127222370202099,-0.072559320277836,0.94215679906609,0.0996212631100948,#BEBEBEB2
Use1,1210.1483231321,0.00338900924509727,0.0627351001076127,0.0540209426506681,0.956918478780188,0.0998186635592731,#BEBEBEB2
Ocel1,287.115414723002,0.115140719393472,0.10077318517426,1.14257298897884,0.253215925595662,0.085902987213248,#BEBEBEB2
Dyrk1b,565.02942775137,-0.193540608536305,0.098796676031275,-1.95897894859376,0.0501152521898104,0.0588658611383188,#BEBEBEB2
Braf,1407.2190692685,0.0525863504147153,0.0700879543010127,0.750290844399142,0.453079555588804,0.0930303396601833,#BEBEBEB2
Ndufb2,261.052372073989,-0.072914975598114,0.111785646729671,-0.652274936284465,0.514223825731356,0.0941086876050408,#BEBEBEB2
Hltf,619.209831613766,-0.0250662582933115,0.0833827600718764,-0.300616797425562,0.763706721132251,0.0975947983071838,#BEBEBEB2
Prpf6,1310.70473639703,-0.0224457494606017,0.0592382907762894,-0.378906095474074,0.70475759760042,0.0966734484277693,#BEBEBEB2
Rgs19,223.458371507712,0.250707057647051,0.133546518166701,1.87730134105108,0.0604768045367601,0.0626007183818237,#BEBEBEB2
Rgs20,87.3186188657892,0.388172182291118,0.198264473247499,1.95785042036529,0.0502475670477492,0.0589728219168781,#BEBEBEB2
Abhd3,513.630989426181,-0.167890427293993,0.100066986263124,-1.67778039055287,0.0933899788474963,0.0713343773067642,#BEBEBEB2
Snrpd1,483.518555719092,-0.0615530802969679,0.109447772418725,-0.562396830348255,0.573845678151908,0.095101537987771,#BEBEBEB2
Tchp,225.615766281645,-0.00424562252499369,0.127999495795134,-0.0331690566327613,0.973539773768409,0.0999024929120249,#BEBEBEB2
Tiam1,470.667186071683,-0.00669726698390872,0.110299362704543,-0.0607189998173294,0.951582999932609,0.0996880458439041,#BEBEBEB2
Tsc2,1897.23275365997,-0.0911584788783221,0.0647958529541238,-1.40685668483851,0.159469889923804,0.0783276132914852,#BEBEBEB2
Slc9a3r2,2399.34163354609,0.0162896210889708,0.0588803930442925,0.276656120089365,0.782044168232627,0.0976886067654761,#BEBEBEB2
Puf60,2991.38308018841,-0.0363607742340577,0.0558885065486058,-0.650594844620423,0.515308059165799,0.0941516716188813,#BEBEBEB2
Golga2,2846.32348128747,0.0439301889319388,0.0431526935358978,1.01801730859267,0.308669730561886,0.0880964904207701,#BEBEBEB2
Uck1,739.227396234148,0.0696588369225131,0.0732867816080147,0.950496602444542,0.341859979442762,0.089275353611817,#BEBEBEB2
